artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition
Vladimir Ashkenazy,6,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": 2. Allegretto",132.906,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08988.mid",https://www.youtube.com/watch?v=xfA-akkhNwQ,,08988,"Beethoven: Piano Sonatas Nos.14, 21 & 23",1989-01-01,
Walter Gieseking,8,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2, ""Moonlight"": II. Allegretto",122.8,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08989.mid",https://www.youtube.com/watch?v=FACSpkc6TVg,low quality,08989,"Beethoven: Piano Sonatas, Vol. 1",2015-01-06,
Daniel Barenboim,9,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",145.173,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08990.mid",https://www.youtube.com/watch?v=7v5YuwlPHqE,,08990,Beethoven : Piano Sonatas,1967,
Daniel Barenboim,9,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",128.666,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08991.mid",https://www.youtube.com/watch?v=9QjLjBovkNo,background noise,08991,Beethoven: Piano Sonatas,2015-05-05,
Daniel Barenboim,9,"Piano Sonata No.14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": II. Allegretto",132.957,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08992.mid",https://www.youtube.com/watch?v=XfnGcczjPTo,,08992,"Beethoven: Piano Sonatas No.13 In E Flat Major, Op. 27 No.1; No.14 In C sharp Minor ""Moonlight"", Op.27 No. 2; No.15 In D Major ""Pastoral"", Op. 28; No.26 In E Flat Major, Op. 81a ""Les Adieux""",1984-01-01,
Daniel Barenboim,9,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": 2. Allegretto",141.853,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08993.mid",https://www.youtube.com/watch?v=0OIDI36UJsY,,08993,Beethoven For All - The Piano Sonatas,2006-01-01,
Claudio Arrau,11,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.333,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08994.mid",https://www.youtube.com/watch?v=cmoXV6TwCWc,low quality,08994,"Milestones of a Piano Legend: Claudio Arrau Plays Beethoven, Vol. 5 (Live)",2021-08-13,
Murray Perahia,13,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": II. Allegretto",130.506,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08995.mid",https://www.youtube.com/watch?v=8nThKwgxX8A,,08995,Beethoven: Piano Sonatas,2018-02-09,
Glenn Gould,15,"Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": II. Allegretto - Remastered",99.36,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08996.mid",https://www.youtube.com/watch?v=9AwRjewSjb4,background noise,08996,"Beethoven: Piano Sonatas Nos. 8, 14 & 23 (Gould Remastered)",1970,
Glenn Gould,15,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",100.266,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08997.mid",https://www.youtube.com/watch?v=DG7THIzbowI,,08997,Glenn Gould plays Beethoven: Piano Sonatas Nos. 1-3; 5-10; 12-14; 15-18; 23; 30-32,1965,
Alfred Brendel,19,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",157.456,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08998.mid",https://www.youtube.com/watch?v=iDM14Oinwlk,,08998,Piano Masterpieces: Schubert & Beethoven Recital,2020-10-16,
Alfred Brendel,19,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",138.506,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/08999.mid",https://www.youtube.com/watch?v=V7YVS0lRCxk,,08999,"Alfred Brendel, the Legendary Mozart & Beethoven Recordings, Vol. 2",2013,
Alfred Brendel,19,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",138.137,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09000.mid",https://www.youtube.com/watch?v=0CJH6RrBoYk,,09000,"Beethoven: Piano Sonatas ""Pathétique"", ""Moonlight"" & ""Appasionata""",2009,
Evgeny Kissin,20,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",132.893,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09001.mid",https://www.youtube.com/watch?v=I-DUUri2clE,,09001,"Evgeny Kissin Plays Beethoven, Brahms and Franck",1998-02-01,
Robert Casadesus,21,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",129.986,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09002.mid",https://www.youtube.com/watch?v=ZXqdkBXBUEI,,09002,"Milestones of a Piano Legend: Robert Casadesus, Vol. 7",2019-10-04,
Robert Casadesus,21,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",128.84,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09003.mid",https://www.youtube.com/watch?v=OZmxa_1O-H8,background noise,09003,"Beethoven: Piano Sonatas Nos. 14, 23, 24 & 26",2002-08-26,
Robert Casadesus,21,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",129.0,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09004.mid",https://www.youtube.com/watch?v=pnGtL09rEpQ,,09004,"Beethoven: Piano Sonatas Nos. 14, 23, 24 & 26",1958,
Artur Schnabel,23,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",133.973,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09005.mid",https://www.youtube.com/watch?v=DNr0sdSEMpo,background noise,09005,Beethoven: Complete Piano Sonatas (2016 Remaster),2016-08-26,
Artur Schnabel,23,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",133.093,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09006.mid",https://www.youtube.com/watch?v=2h8_Sm4rXG8,low quality,09006,Icon: Artur Schnabel,2009-03-23,
Artur Schnabel,23,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",132.84,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09007.mid",https://www.youtube.com/watch?v=dQ2gfhxmnA0,,09007,Beethoven: Piano Sonatas Nos. 14-16 (Schnabel) (1933-1937),2003-11-01,
Friedrich Gulda,24,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto (Live)",152.52,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09008.mid",https://www.youtube.com/watch?v=lomwfwuoHR8,high quality,09008,Friedrich Gulda: The Stuttgart Solo Recitals (Live),2019-09-13,
Friedrich Gulda,24,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",146.36,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09009.mid",https://www.youtube.com/watch?v=MnzJgkL40T8,low quality,09009,"Milestones of a Piano Legend: Friedrich Gulda, Vol. 4",2018-10-05,
Friedrich Gulda,24,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",143.386,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09010.mid",https://www.youtube.com/watch?v=UQCoqqC2YbY,background noise,09010,"Beehoven: Die 32 Klaviersonaten, Eroica-Variationen, Diabelli-Variationen & Sechs Bagatellen",2016-07-01,
Friedrich Gulda,24,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",151.626,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09011.mid",https://www.youtube.com/watch?v=a_UdJ6tonkc,,09011,Gulda plays Beethoven,2005-01-01,
Friedrich Gulda,24,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",153.266,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09012.mid",https://www.youtube.com/watch?v=giJ6z-sXkJ0,,09012,"Beethoven: Piano Sonatas Nos. 14, 15, 17, 21-24 & 32",1973-01-01,
Radu Lupu,25,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": 2. Allegretto",152.373,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09013.mid",https://www.youtube.com/watch?v=QNeyN9Gn2Uo,,09013,"Beethoven: Piano Sonatas - Moonlight, Pathétique & Waldstein",2011-01-01,
Radu Lupu,25,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": 2. Allegretto",151.933,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09014.mid",https://www.youtube.com/watch?v=t2zc72Gth_M,,09014,Radu Lupu plays Beethoven,2005-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.8,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09015.mid",https://www.youtube.com/watch?v=GzesFYY3sZE,,09015,Beethoven: Sonatas Nos. 13 - 19,2019-09-13,
Wilhelm Kempff,28,"Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 'Mondschein': II. Allegretto",141.2,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09016.mid",https://www.youtube.com/watch?v=njqC0ved7so,,09016,Beethoven: The Piano Sonatas,2013-05-27,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.0,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09017.mid",https://www.youtube.com/watch?v=EnGaDs7mm94,background noise,09017,Beethoven: The Piano Sonatas,1995-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.973,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09018.mid",https://www.youtube.com/watch?v=ayupwh-S63Q,,09018,Beethoven: Für Elise,2007-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",140.413,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09019.mid",https://www.youtube.com/watch?v=ADK57PwYo04,,09019,Schumann / Brahms: Complete 1950s Solo Recordings,2003-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.52,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09020.mid",https://www.youtube.com/watch?v=Yci3CYGfWQk,background noise,09020,"Beethoven: Piano Sonatas Nos.14 ""Moonlight"", 17 ""Tempest"" + 23 ""Appasionata""",2000-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.4,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09021.mid",https://www.youtube.com/watch?v=SLZR7Gcjn0o,,09021,"Beethoven: Piano Sonatas Nos.8, 14, 21 & 22",1995-01-01,
Wilhelm Kempff,28,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",139.493,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09022.mid",https://www.youtube.com/watch?v=iz7UHxW9--s,,09022,"Beethoven: Piano Sonatas Nos.8 ""Pathétique"", 14 ""Moonlight"", 15 ""Pastorale"" & 24",1987-01-01,
Mikhail Pletnev,30,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",134.635,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09023.mid",https://www.youtube.com/watch?v=dlUvOfu4dZs,,09023,Beethoven Best loved piano Sonatas Moonlight Waldstein Appassionata,2011-07-04,
Nikolai Lugansky,41,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",146.946,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09024.mid",https://www.youtube.com/watch?v=vHY5oyHI_Ww,,09024,"Beethoven: Piano Sonatas Nos. 14, 17 & 23",2022-02-11,
Nikolai Lugansky,41,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",136.893,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09025.mid",https://www.youtube.com/watch?v=jEOMoYrQNeQ,,09025,"Beethoven : Piano Sonatas No.7, No.14, 'Moonlight', No.22 & No.23, 'Appassionata'",2005-10-31,
Lazar Berman,47,"Piano Sonata In C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": II Allegretto",148.972,Ludwig van Beethoven,1306,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09026.mid",https://www.youtube.com/watch?v=6vZZDkj_myM,background noise,09026,"Berman Plays Beethoven Sonatas, Chopin Etudes and More",2006-11-30,
Sviatoslav Richter,0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile",951.253,Ludwig van Beethoven,1307,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/09027.mid",https://www.youtube.com/watch?v=Uv9WA1q8dko,background noise,09027,Sviatoslav Richter Plays Beethoven,2017-09-01,
Sviatoslav Richter,0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile (Live)",915.04,Ludwig van Beethoven,1307,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/09028.mid",https://www.youtube.com/watch?v=ZMOSVhIbuHo,applause,09028,"Richter Archives, Vol. 1: Beethoven Late Piano Sonatas (Live)",2017-06-16,
Sviatoslav Richter,0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta: Adagio molto semplice e cantabile",938.4,Ludwig van Beethoven,1307,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/09029.mid",https://www.youtube.com/watch?v=USfD6VuIN94,,09029,Beethoven: The Last Three Piano Sonatas,2017-04-07,
Sviatoslav Richter,0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta: Adagio molto semplice e cantabile",946.92,Ludwig van Beethoven,1307,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/09030.mid",https://www.youtube.com/watch?v=RbzyxqtPecA,low quality,09030,The Great Live Concerts,2015-02-01,
